Epoch,Total_Loss
305,9.465060429647565e-05
306,0.00010659303370630369
307,9.34834752115421e-05
308,9.959976887330413e-05
309,0.00012578858877532184
310,8.965448068920523e-05
311,0.0001057818517438136
312,0.00022758754494134337
313,8.634268306195736e-05
314,8.683774649398401e-05
315,7.891421410022303e-05
316,5.216515273787081e-05
317,7.648714381502941e-05
318,8.364275709027424e-05
319,5.1979179261252284e-05
320,7.13150657247752e-05
321,0.00012470620276872069
322,6.448151543736458e-05
323,6.071761890780181e-05
324,5.916929876548238e-05
325,8.119243284454569e-05
326,0.00013249090989120305
327,0.00011319226177874953
328,0.00010186632425757125
329,0.00010376013233326375
330,0.00016859747120179236
331,7.129202276701108e-05
332,5.985079042147845e-05
333,6.392733484972268e-05
334,6.22993684373796e-05
335,8.400579099543393e-05
336,6.167405081214383e-05
337,0.0001156345970230177
338,8.651798270875588e-05
339,5.641381721943617e-05
340,0.00011433449253672734
341,0.00010291708895238116
342,9.16651842999272e-05
343,9.627232066122815e-05
344,9.720074740471318e-05
345,6.545588985318318e-05
346,8.592950325692073e-05
347,7.845748768886551e-05
348,8.297860040329397e-05
349,7.689758786000311e-05
350,6.77329080644995e-05
351,0.00012994854478165507
352,0.00011571223149076104
353,0.00011383446690160781
354,5.8719633670989424e-05
355,0.00011122140858788043
356,0.00013347294589038938
357,0.00010505466343602166
358,0.00010099384962813929
359,0.00011928322055609897
360,7.763363828416914e-05
361,0.00012151299597462639
362,0.0001633754000067711
363,0.00012675490870606154
364,6.244135875022039e-05
365,5.835304909851402e-05
366,6.329817551886663e-05
367,0.00020192921510897577
368,9.763409616425633e-05
369,0.0001336889254162088
370,7.136489148251712e-05
371,7.094046304700896e-05
372,0.00010938884224742651
373,0.00016369034710805863
374,0.0001222554565174505
375,4.2282834328943864e-05
376,4.6112327254377306e-05
377,5.1690807595150545e-05
378,8.656323188915849e-05
379,7.422017370117828e-05
380,9.462019079364836e-05
381,7.231877680169418e-05
382,6.875257531646639e-05
383,0.00016998383216559887
384,8.092844655038789e-05
385,9.810901246964931e-05
386,0.0001015909219859168
387,9.653133747633547e-05
388,0.00010849865793716162
389,7.15074420440942e-05
390,0.00010444496729178354
391,0.00011203739268239588
392,0.00013608466542791575
393,9.067580685950816e-05
394,6.658894562860951e-05
395,0.00013284775195643306
396,7.966472185216844e-05
397,0.00011758410255424678
398,8.09005432529375e-05
399,9.32973125600256e-05
400,0.00011489167809486389
401,6.597680476261303e-05
402,7.592544716317207e-05
403,8.017835352802649e-05
404,6.424706225516275e-05
405,8.828739373711869e-05
406,7.358055881923065e-05
407,6.579094770131633e-05
408,8.229780360125005e-05
409,0.00013338944700080901
410,0.0001376559230266139
411,8.34058373584412e-05
412,0.0001251876528840512
413,5.915241490583867e-05
414,8.65187612362206e-05
415,9.71849585766904e-05
416,0.0001135992570198141
417,7.197265949798748e-05
418,8.08282129582949e-05
419,6.70448862365447e-05
420,9.828615293372422e-05
421,6.732819747412577e-05
422,6.121605838416144e-05
423,8.957749378168955e-05
424,0.00010246154124615714
425,9.86166633083485e-05
426,0.00012184941442683339
427,5.557707845582627e-05
428,0.00010942596418317407
429,7.673679647268727e-05
430,6.52440867270343e-05
431,6.702318205498159e-05
432,0.00010145914711756632
433,7.115443440852687e-05
434,9.185208909912035e-05
435,4.6644636313430965e-05
436,5.5027521739248186e-05
437,5.202480315347202e-05
438,8.727842941880226e-05
439,8.951049676397815e-05
440,7.525234832428396e-05
441,0.00010384265624452382
442,0.0001692543301032856
443,6.864011083962396e-05
444,6.81862875353545e-05
445,8.720428013475612e-05
446,5.6963654060382396e-05
447,3.980415567639284e-05
448,6.403387669706717e-05
449,6.358685641316697e-05
450,6.771430344088003e-05
451,8.484603313263506e-05
452,8.089477341854945e-05
453,0.00011107459431514144
454,7.584719423903152e-05
455,0.00017557840328663588
456,9.145226795226336e-05
457,6.376083911163732e-05
458,7.07219514879398e-05
459,6.953411502763629e-05
460,8.195720874937251e-05
461,8.549992344342172e-05
462,6.396268872777e-05
463,0.00010328783537261188
464,6.84793121763505e-05
465,7.833894051145762e-05
466,0.0001242171274498105
467,8.800392970442772e-05
468,0.00010351675882702693
469,6.132757698651403e-05
470,0.00014523403660859913
471,7.045899837976322e-05
472,6.768926687072963e-05
473,9.380224219057709e-05
474,6.634990131715313e-05
475,9.15147247724235e-05
476,0.00010078777268063277
477,6.692996248602867e-05
478,9.072553075384349e-05
479,0.00013740183203481138
480,0.00010962309170281515
481,0.00012568010424729437
482,8.682269981363788e-05
483,6.295349885476753e-05
484,5.853752008988522e-05
485,0.00010936384205706418
486,8.327473187819123e-05
487,6.702460086671636e-05
488,4.3942502088611946e-05
489,5.6306544138351455e-05
490,5.160307773621753e-05
491,8.336422615684569e-05
492,5.493270145962015e-05
493,5.56916966161225e-05
494,6.483460310846567e-05
495,6.233889143913984e-05
496,9.023812890518457e-05
497,9.018219134304672e-05
498,8.665325731271878e-05
499,8.271857223007828e-05
500,7.184923742897809e-05
501,5.465838694362901e-05
502,7.351845852099359e-05
503,9.483314352110028e-05
504,7.910747808637097e-05
505,6.64027247694321e-05
506,0.00011813246965175495
507,9.881640289677307e-05
508,0.00015459515270777047
509,0.00022134186292532831
510,0.00012282237003091723
511,0.0001954940235009417
512,0.00017353762814309448
513,6.426333857234567e-05
514,0.00025450714747421443
515,0.00018722076492849737
516,6.259157817112282e-05
517,3.98612319258973e-05
518,0.00011834773613372818
519,0.00011561537394300103
520,6.645435496466234e-05
521,0.00020755395235028118
522,0.00027881836285814643
523,6.777387170586735e-05
524,0.0002610731462482363
525,0.00013962980301585048
526,0.00013252272037789226
527,0.00012052249803673476
528,0.0001662786671658978
529,0.00011701739276759326
530,0.00015276813064701855
531,0.00010377458238508552
532,0.0002695237926673144
533,0.0002630296803545207
534,0.00016877135203685611
535,0.00018064856703858823
536,0.0001974973565666005
537,0.00012574637366924435
538,0.00013094116002321243
539,7.411129627143964e-05
540,0.0001410517725162208
541,9.354870417155325e-05
542,0.000132535511511378
543,5.8909543440677226e-05
544,0.00017855352780316025
545,5.197782229515724e-05
546,0.00016324060561601073
547,0.00011355128663126379
548,0.00011487522715469822
549,0.00013995404879096895
550,0.00013014450087212026
551,0.0001640146947465837
552,0.00015378720127046108
553,0.00016481991042383015
554,0.00022645032731816173
555,6.731433677487075e-05
556,5.633476757793687e-05
557,0.00016143415996339172
558,0.0001005112862912938
559,7.792006363160908e-05
560,5.2637951739598066e-05
561,8.454993803752586e-05
562,8.802580850897357e-05
563,9.124144708039239e-05
564,9.197270992444828e-05
565,5.0400267355144024e-05
566,5.5049251386662945e-05
567,6.854961247881874e-05
568,0.00010475174349267036
569,3.5472614399623126e-05
570,0.00019683563732542098
571,0.00010932930308626965
572,0.0002355099277338013
573,0.00018351913604419678
574,0.00011020876263501123
575,5.771368523710407e-05
576,0.00012786379375029355
577,4.9716698413249105e-05
578,0.00013213505735620856
579,5.955177402938716e-05
580,0.00019646325381472707
581,0.00010947672853944823
582,0.00011319144687149674
583,5.264093852019869e-05
584,0.00018776103388518095
585,6.326578295556828e-05
586,0.00017507444135844707
587,5.918735041632317e-05
588,8.344905654666945e-05
589,7.704035670030862e-05
590,0.00012917467392981052
591,5.129246346768923e-05
592,0.0003510933311190456
593,3.976999141741544e-05
594,0.00027756148483604193
595,5.80688938498497e-05
596,0.0001175512297777459
597,4.11696128139738e-05
598,6.444077007472515e-05
599,7.369448576355353e-05
600,4.85442578792572e-05
601,0.0001391031255479902
602,4.796803477802314e-05
603,0.00016232178313657641
604,6.844338349765167e-05
605,9.711980965221301e-05
606,3.004385143867694e-05
607,9.684414544608444e-05
608,4.562687536235899e-05
609,8.789178536972031e-05
610,9.155824227491394e-05
611,7.876097515691072e-05
612,7.229592301882803e-05
613,7.183374691521749e-05
614,3.851139626931399e-05
615,6.987171218497679e-05
616,3.423542875680141e-05
617,2.6753741622087546e-05
618,4.3127780372742563e-05
619,3.0264578526839614e-05
620,1.8336582797928713e-05
621,3.756482692551799e-05
622,0.00012400730338413268
623,0.000102421356132254
624,7.829135574866086e-05
625,6.67860804242082e-05
626,0.00010373784607509151
627,5.276983210933395e-05
628,8.544385491404682e-05
629,3.1390070944326e-05
630,0.00013272631622385234
631,3.7327037716750056e-05
632,7.815003482392058e-05
633,5.4619391448795795e-05
634,0.0001410981494700536
635,3.0956663977121934e-05
636,5.5386655731126666e-05
637,4.4889722630614415e-05
638,8.564320160076022e-05
639,8.4197788964957e-05
640,8.053540659602731e-05
641,7.371984975179657e-05
642,5.676797081832774e-05
643,8.616790000814945e-05
644,4.414040449773893e-05
645,7.17053480912e-05
646,5.664005220751278e-05
647,0.00010094026947626844
648,5.361610965337604e-05
649,7.589060260215774e-05
650,5.4263411584543064e-05
651,3.3811142202466726e-05
652,7.34457717044279e-05
653,2.748022961895913e-05
654,4.0245053241960704e-05
655,5.441410394269042e-05
656,2.213623156421818e-05
657,4.3684041884262115e-05
658,3.637512418208644e-05
659,3.5377408494241536e-05
660,4.89372578158509e-05
661,3.637079134932719e-05
662,6.918465078342706e-05
663,2.431565553706605e-05
664,3.179503255523741e-05
665,4.494572203839198e-05
666,2.2019699827069417e-05
667,0.0001143124172813259
668,3.84205486625433e-05
669,6.725857383571565e-05
670,2.896366459026467e-05
671,3.771116098505445e-05
672,1.9850293028866872e-05
673,1.7992537323152646e-05
674,3.741473483387381e-05
675,4.0591137803858146e-05
676,5.1419963710941374e-05
677,3.74416631530039e-05
678,3.367441240698099e-05
679,2.2663374693365768e-05
680,4.082153827766888e-05
681,5.653456537402235e-05
682,9.121411858359352e-05
683,2.6535448341746815e-05
684,3.062661562580615e-05
685,5.2603503718273714e-05
686,4.625307701644488e-05
687,6.393898365786299e-05
688,2.1595640646410175e-05
689,0.00010840068716788664
690,3.121444387943484e-05
691,0.0001304032193729654
692,2.1227840989013202e-05
693,0.00013669233885593712
694,2.2914806322660297e-05
695,0.0001238001132151112
696,2.7917032639379613e-05
697,6.296719220699742e-05
698,2.5099829144892283e-05
699,4.7433990403078496e-05
700,5.4155021643964574e-05
701,4.1367686208104715e-05
702,5.339783092495054e-05
703,6.025743277859874e-05
704,6.05538698437158e-05
705,4.4767410145141184e-05
706,7.208499300759286e-05
707,6.199149356689304e-05
708,4.212966814520769e-05
709,6.200094503583387e-05
710,2.207177021773532e-05
711,1.9593770048231818e-05
712,3.4568114642752334e-05
713,4.405903382576071e-05
714,4.3312160414643586e-05
715,3.4689950553001836e-05
716,3.84860577469226e-05
717,2.1608495444525033e-05
718,8.391552546527237e-05
719,2.2045154764782637e-05
720,7.486843969672918e-05
721,2.2844316845294088e-05
722,4.2492873035371304e-05
723,2.891327858378645e-05
724,3.194950841134414e-05
725,2.205912460340187e-05
726,3.069720696657896e-05
727,2.9239194191177376e-05
728,3.3347849239362404e-05
729,3.3106560294982046e-05
730,2.1104826373630203e-05
731,1.7912212570081465e-05
732,3.089273741352372e-05
733,1.6547392078791745e-05
734,2.5163652026094496e-05
735,6.637335900450125e-05
736,4.584303678711876e-05
737,3.0766586860409006e-05
738,5.2258903451729566e-05
739,6.219556962605566e-05
740,3.7773686926811934e-05
741,5.877485455130227e-05
742,6.91123932483606e-05
743,3.724809721461497e-05
744,6.423283775802702e-05
745,3.412156002013944e-05
746,8.209818042814732e-05
747,1.8560411263024434e-05
748,0.0001301025040447712
749,4.377597360871732e-05
750,4.555712075671181e-05
751,3.098157321801409e-05
752,4.213937427266501e-05
753,3.48432658938691e-05
754,3.707434734678827e-05
755,4.219530092086643e-05
756,1.9988212443422526e-05
757,3.413503509364091e-05
758,5.255588621366769e-05
759,3.549181928974576e-05
760,4.38894858234562e-05
761,2.053179923677817e-05
762,7.459537300746888e-05
763,1.801995313144289e-05
764,6.509346712846309e-05
765,1.7942857084563002e-05
766,6.308034062385559e-05
767,2.812736238411162e-05
768,7.589712186018005e-05
769,2.306425267306622e-05
770,8.466211875202134e-05
771,4.979926598025486e-05
772,2.698874413908925e-05
773,2.1947156710666604e-05
774,3.0152994440868497e-05
775,4.633514254237525e-05
776,3.5024455428356305e-05
777,3.1352759833680466e-05
778,2.0157958715572022e-05
779,5.023401172365993e-05
780,2.3126227461034432e-05
781,6.201092037372291e-05
782,2.591337397461757e-05
783,3.2545271096751094e-05
784,3.389548510313034e-05
785,3.830304558505304e-05
786,3.7850964872632176e-05
787,1.96468554349849e-05
788,3.6992460081819445e-05
789,4.3393658415880054e-05
790,1.6547874110983685e-05
791,1.6942311049206182e-05
792,6.890874647069722e-05
793,2.5973195079131983e-05
794,4.990456727682613e-05
795,1.7735677829477936e-05
796,6.764004501746967e-05
797,2.5347855626023374e-05
798,5.3712778026238084e-05
799,1.1571522918529809e-05
800,1.885049459815491e-05
801,3.625742101576179e-05
802,4.533142418949865e-05
803,3.593009751057252e-05
804,2.3665046683163382e-05
805,3.337405723868869e-05
806,1.848640931711998e-05
807,3.474788900348358e-05
808,2.5780942451092415e-05
809,4.5150096411816776e-05
810,1.4328210454550572e-05
811,5.849055742146447e-05
812,1.84325563168386e-05
813,2.268222306156531e-05
814,3.370193371665664e-05
815,2.3054435587255284e-05
816,3.7016827263869345e-05
817,3.827311229542829e-05
818,2.2301544959191233e-05
819,2.8642503821174614e-05
820,3.7164983950788155e-05
821,1.7954425857169554e-05
822,2.480891089362558e-05
823,2.0209668946336024e-05
824,3.5006516554858536e-05
825,4.125049599679187e-05
826,2.0854171452810988e-05
827,4.253154111211188e-05
828,2.0434103134903125e-05
829,5.855158087797463e-05
830,1.9861170585500076e-05
831,5.149867865839042e-05
832,1.9625656932475977e-05
833,3.740424654097296e-05
834,1.7849688447313383e-05
835,2.309438059455715e-05
836,6.395247328327969e-05
837,2.1298761566868052e-05
838,3.096083673881367e-05
839,2.28982898988761e-05
840,4.572344550979324e-05
841,1.5697401977377012e-05
842,4.2978910641977564e-05
843,2.780943577818107e-05
844,5.0567898142617196e-05
845,3.412905789446086e-05
846,4.193436325294897e-05
847,1.4484658095170744e-05
848,3.800107151619159e-05
849,1.7075248251785524e-05
850,2.7754216716857627e-05
851,2.32060319831362e-05
852,2.5367868147441186e-05
853,2.2386435375665314e-05
854,1.8569382518762723e-05
855,3.744465357158333e-05
856,2.079164914903231e-05
857,2.5358878701808862e-05
858,1.4311057384475134e-05
859,2.8765165552613325e-05
860,1.1988201549684163e-05
861,1.9924591470044106e-05
862,2.534487248340156e-05
863,1.6395655620726757e-05
864,1.9602925021899864e-05
865,1.966125455510337e-05
866,2.2144000467960723e-05
867,2.6430996513227e-05
868,1.768883885233663e-05
869,2.51817618845962e-05
870,2.4616312657599337e-05
871,1.8834924048860557e-05
872,2.670754474820569e-05
873,1.175181932921987e-05
874,3.1527801183983684e-05
875,2.7546635465114377e-05
876,2.7461848731036298e-05
877,1.7961085177375935e-05
878,1.2778925338352565e-05
879,3.940986789530143e-05
880,2.976761243189685e-05
881,1.089405850507319e-05
882,2.134156420652289e-05
883,2.904049506469164e-05
884,2.0999947082600556e-05
885,1.67944763234118e-05
886,4.1259747376898304e-05
887,1.7593498341739178e-05
888,4.711195288109593e-05
889,1.4608672245230991e-05
890,7.94711522758007e-05
891,2.036324076470919e-05
892,3.4732645872281864e-05
893,3.808339170063846e-05
894,3.1066778319654986e-05
895,3.375350934220478e-05
896,2.0916857465635985e-05
897,3.5550510801840574e-05
898,2.204855263698846e-05
899,2.054767719528172e-05
900,2.4014434529817663e-05
901,1.4312354323919863e-05
902,0.00011414172331569716
903,0.00013428900274448097
904,0.00014617000124417245
905,0.00012456704280339181
906,7.537151395808905e-05
907,0.0001132399556809105
908,8.447813161183149e-05
909,6.273570033954456e-05
910,6.997993477853015e-05
911,5.889906969969161e-05
912,4.292156518204138e-05
913,5.5960055760806426e-05
914,4.237350367475301e-05
915,3.6633340641856194e-05
916,4.792787512997165e-05
917,3.52022543665953e-05
918,5.700423935195431e-05
919,3.080514943576418e-05
920,2.3745869839331135e-05
921,3.304773417767137e-05
922,4.382906627142802e-05
923,2.3566040908917785e-05
924,3.212730007362552e-05
925,3.6343943065730855e-05
926,2.7156478608958423e-05
927,3.3550382795510814e-05
928,2.3694759875070304e-05
929,4.232054925523698e-05
930,2.79669402516447e-05
931,2.8708906029351056e-05
932,4.331177842686884e-05
933,2.8816008125431836e-05
934,3.7163459637667984e-05
935,2.9274060580064543e-05
936,2.108735679939855e-05
937,2.5059418476303108e-05
938,3.907373684342019e-05
939,3.270768138463609e-05
940,4.412998532643542e-05
941,1.3204979040892795e-05
942,3.3672844438115135e-05
943,4.0158953197533265e-05
944,3.638882844825275e-05
945,5.085941666038707e-05
946,2.705209408304654e-05
947,2.6247829737258144e-05
948,3.2815900340210646e-05
949,4.0768303733784705e-05
950,7.473005098290741e-05
951,7.061861833790317e-05
952,2.3534321371698752e-05
953,5.9398684243205935e-05
954,2.839653279806953e-05
955,6.398853292921558e-05
956,6.005183968227357e-05
957,2.2327245460473932e-05
958,6.034934995113872e-05
959,2.187676182074938e-05
960,2.1202768039074726e-05
961,4.390552930999547e-05
962,2.0818117263843305e-05
963,4.0022277971729636e-05
964,1.5504405382671393e-05
965,2.7057783881900832e-05
966,4.148981679463759e-05
967,1.628213249205146e-05
968,5.926712037762627e-05
969,2.4381792172789574e-05
970,3.878511779475957e-05
971,3.4623251849552616e-05
972,2.8310798370512202e-05
973,7.098286732798442e-05
974,1.8462835214450024e-05
975,4.565987910609692e-05
976,2.2376447304850444e-05
977,2.482744457665831e-05
978,1.8583194105303846e-05
979,2.453676461300347e-05
980,2.0560966731864028e-05
981,2.4472879886161536e-05
982,1.157397582574049e-05
983,5.1343893574085087e-05
984,2.1481109797605313e-05
985,3.19212740578223e-05
986,4.566148345475085e-05
987,3.1551055144518614e-05
988,4.4056021579308435e-05
989,9.738031621964183e-06
990,2.2189515220816247e-05
991,2.0611105355783366e-05
992,1.3924341146775987e-05
993,1.6869211322045885e-05
994,2.5546569304424338e-05
995,1.8192346033174545e-05
996,3.7166286347201094e-05
997,1.1934313988604117e-05
998,2.0642341041821055e-05
999,1.7510901670902967e-05
1000,1.8430127965984866e-05
1001,1.6806487110443413e-05
1002,2.5997434931923635e-05
1003,1.243619954038877e-05
1004,1.530835470475722e-05
1005,2.8762809961335734e-05
1006,1.4230986380425747e-05
1007,2.5816661946009845e-05
1008,2.7974077966064215e-05
1009,3.2805433875182644e-05
1010,2.975927054649219e-05
1011,1.8954509869217873e-05
1012,2.279661021020729e-05
1013,1.6522049918421544e-05
1014,1.7308080714428797e-05
1015,2.2691629055771045e-05
1016,1.7646652850089595e-05
1017,1.8979335436597466e-05
1018,3.213146555935964e-05
1019,1.646325472393073e-05
1020,2.848534131771885e-05
1021,2.853624027920887e-05
1022,1.4744095096830279e-05
1023,4.8328172852052376e-05
1024,2.477766429365147e-05
1025,2.6165018425672315e-05
1026,5.686545046046376e-05
1027,2.229567508038599e-05
1028,3.732907498488203e-05
1029,3.017632661794778e-05
1030,2.028719973168336e-05
1031,1.4822730918240268e-05
1032,2.7634549041977152e-05
1033,1.560272357892245e-05
1034,1.7578578990651295e-05
1035,2.1907815607846715e-05
1036,1.378467095491942e-05
1037,1.7916543583851308e-05
1038,2.081566708511673e-05
1039,2.387968561379239e-05
1040,2.436410250084009e-05
1041,1.5082490790518932e-05
1042,3.522068072925322e-05
1043,2.208840669482015e-05
1044,2.120301542163361e-05
1045,1.084174891730072e-05
1046,1.4855784684186801e-05
1047,1.3401596334006172e-05
1048,1.141980646934826e-05
1049,1.575529131514486e-05
1050,1.2739855264953803e-05
1051,1.6948253687587567e-05
1052,2.2216672732611187e-05
1053,1.9692048226715997e-05
1054,1.898740083561279e-05
1055,1.4386424481926952e-05
1056,1.5334442650782876e-05
1057,1.2889094250567723e-05
1058,1.4910448953742161e-05
1059,2.2469903342425823e-05
1060,1.3542205124394968e-05
1061,1.4714755707245786e-05
1062,2.2819411242380738e-05
1063,2.4887625841074623e-05
1064,1.1807374903582968e-05
1065,1.760400482453406e-05
1066,1.6162028259714134e-05
1067,1.9560624423320405e-05
1068,1.8736931451712735e-05
1069,3.0111852538539097e-05
1070,2.1787649529869668e-05
1071,1.6282556316582486e-05
1072,1.3745686374022625e-05
1073,1.0803292752825655e-05
1074,1.0969778486469295e-05
1075,1.4814243513683323e-05
1076,1.196193989017047e-05
1077,1.3900194062443916e-05
1078,2.08250912692165e-05
1079,1.846808117988985e-05
1080,1.5491406884393655e-05
1081,1.683571099420078e-05
1082,2.72067918558605e-05
1083,1.5795842045918107e-05
