Generation,Individual_ID,Initial_Loss,Peak_Loss,Boundary_Loss,Data_Loss,PDE_Loss
9,4,0.057385629429132584,0.0001470946479121431,0.0,0.03111535798966649,0.0
9,5,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
9,6,0.06499787480009986,2.9886105446816563e-06,0.0,0.038420220218303915,0.0
9,7,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
9,8,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
9,9,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
9,10,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
9,11,0.055695604312514274,0.0001210661591044769,0.0,0.03739956361960115,0.0
9,12,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
9,13,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
9,14,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
9,15,0.06082198875440034,0.00020227343340529117,0.0,0.027934379936633176,0.0
9,16,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
9,17,0.060166697001232554,0.0012048055003093215,0.0,0.027379587580412916,0.0
9,18,0.06236932692940039,6.810303811955117e-05,0.0,0.03340540988735966,0.0
9,19,0.05925744425201321,0.0006221193983547417,0.0,0.030540847543987244,0.0
9,20,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
9,21,0.06072926354416463,0.0008314312010105229,0.0,0.0205191567381651,0.0
9,22,0.059778072417664474,0.0012570869160849771,0.0,0.024648657075276328,0.0
10,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
10,1,5.029470681378307,8.489980328243507e-07,0.0,0.18350208951901953,0.0
10,2,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
10,3,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
10,4,0.057385629429132584,0.0001470946479121431,0.0,0.03111535798966649,0.0
10,5,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
10,6,0.06499787480009986,2.9886105446816563e-06,0.0,0.038420220218303915,0.0
10,7,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
10,8,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
10,9,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
10,10,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
10,11,0.055695604312514274,0.0001210661591044769,0.0,0.03739956361960115,0.0
10,12,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
10,13,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
10,14,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
10,15,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
10,16,0.06236932692940039,6.810303811955117e-05,0.0,0.03340540988735966,0.0
10,17,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
